categoryA,featureA,compositionA,compositionC,compositionD,compositionG,compositionH,compositionJ,unit,result,water_quality
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0373261610728085,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0831784226077733,Poor
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.2528299139765627,Good
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0001196119224407,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0036291354567728,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0589127257399672,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0360915142696606,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0003654830596457,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.086741388989407,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0483974691811883,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0067670003500175,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0862160346795939,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0117839271963598,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1759072713802471,Standar
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1860834911735737,Standar
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0001063215906999,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.01444554890522,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0067129716485824,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.029219395408743,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0030961148057402,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0830214410182589,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0818231684218501,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1441066747480869,Standar
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0280642148007914,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.2930173497992271,Good
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0023156457822891,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0816336868621959,Poor
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.2432787413380253,Good
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0346979973696452,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0189548564738679,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0003837095574336,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0028447342870528,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0213553147965755,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0003465920316101,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0002599885364455,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.2295108545084145,Good
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.2965734561752784,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1450600803091143,Standar
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0219589317165114,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.01356163345708,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1458755692880238,Standar
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.021011682703235,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1456840358141752,Standar
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1319703007803621,Standar
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,6.64505954775134e-05,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0001439775306322,Poor
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.3555707687589639,Good
catA_25,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.2982396845194355,Good
catA_25,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.2315503150771792,Good
catA_25,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.2632487574373898,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1468135464807939,Standar
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0310490188650655,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0283907433387647,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0149691284564228,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.1317156404782993,Standar
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0197472838851428,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0427280546309655,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0099681187968785,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,7.088070605778357e-05,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0002026419320966,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,6.822278320467325e-05,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0025434651732586,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0221506174710205,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,4.16419762280004e-05,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0111070232593378,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0084645255341009,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0001733850412809,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0294480924046202,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0332600954617774,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.2718815061747102,Good
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0005878486323003,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0418292451800759,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0799318130161375,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0711686024355325,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0005227519852453,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0167949457846458,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0396373698982111,Poor
catA_17,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.1184834242588568,Standar
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0002126442446264,Poor
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.2479253079899262,Good
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.2527442988105159,Good
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0236755461408791,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0037468818533028,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0166660944618585,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0054631559650468,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0806582316842185,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,7.974092721832391e-05,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0039344802606507,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0006747357367868,Poor
catA_9,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_10,0.4080128755364807,Good
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0011504654304977,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0315699948011983,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,8.67808144001756e-05,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.000290918181929,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0103605180259012,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0075619740987049,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0126391422949518,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0486591408440033,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0331169254749013,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.22399060534889,Good
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.2376119116031886,Good
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.3040959089442512,Good
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.3180574285930752,Good
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0920928533392382,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0816913402530494,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0310153799530267,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0129263283164158,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0130393266510117,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0196943647182359,Poor
catA_20,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.3391034466184413,Good
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0201025229184029,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.1697889384056687,Standar
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0092886127736949,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.032568443783346,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0461059171149329,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0011504654304977,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0669478687568523,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0766224713993484,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0040602030101505,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0261888627926358,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.1721797536758192,Standar
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0432244041538449,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0317448291537237,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0011504654304977,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0328758638422159,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0138606930346517,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0117605880294014,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0029547537733479,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0026601330066503,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0332490860019711,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0006823493174658,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0011504654304977,Poor
catA_20,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.2006293108479732,Good
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0003905872558731,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1481489883471838,Standar
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0209611940298507,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0977831653913175,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.007055610780539,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0719533297977119,Poor
catA_20,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.3391034466184413,Good
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0006188853848372,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0244715508750662,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1100504583680581,Standar
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0144035001750087,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.041871392121107,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0016125418412172,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.031182678766102,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0419886368232192,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0016345470964062,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0327050215619952,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.2344401848624895,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1366264110917493,Standar
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0147941197059853,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.025127704808724,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1420995529964391,Standar
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1603109326464125,Standar
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.252660959163573,Good
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.048059095386014,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.08939242255093,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.148361709441984,Standar
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0230715105260005,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0095209334040457,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0014209450472523,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.078407152056974,Poor
catA_17,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_12,0.0805688682387424,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0980696562444641,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0002658055715896,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0526214528976975,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.2474141980453064,Good
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.1041346854561558,Standar
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0038194889744487,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0341396555162733,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0377049776498219,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1930940222744147,Standar
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.21334525342829,Good
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1375270853852564,Standar
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.003042768004454,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0357715220217006,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0095438151907595,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.3316446853852967,Good
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0008538445590799,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0011504654304977,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0006851896094611,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0574200005081965,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.026972899479458,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0155757787889394,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0741026552125809,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0004393834071147,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0305422449002435,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0186686968493258,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1900259015282475,Standar
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,7.678728389224617e-05,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0237824003897254,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0049702485124256,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.078143192666111,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0089604480224011,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0213031941240035,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0353283864193209,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0041240602030101,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0072840462023101,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.014662505907883,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.001458518634194,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0252491665836969,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0397387680884915,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0057230941547077,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.056282814140707,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0301128502322579,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0303344388131089,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0039669140362431,Poor
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0811343283582089,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0010021547077353,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0036868463423171,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1448364270020456,Standar
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0319486911038396,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0005094616535045,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1383453291916054,Standar
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0296149904582421,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0067891074553727,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.2517754375331464,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.2393251003863928,Good
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.3780849330429745,Good
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0473129782559284,Poor
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.1876657919748902,Standar
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0160407909690128,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0041068673433671,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0002414322125879,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1408982833776511,Standar
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0599201130248505,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0036483721345413,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1030174418938554,Standar
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0011504654304977,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0035053266545588,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1134986589785264,Standar
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_8,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_9,0.0011504654304977,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0651318351638618,Poor
catA_10,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.0459418667268441,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0943265398893855,Poor
catA_4,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_3,0.0175244016740423,Poor
catA_11,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0764882188044548,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0029051452572628,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0164658837790741,Poor
catA_2,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0064540707035351,Poor
catA_3,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_1,0.0110605530276513,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0274010758390787,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.0735838870670395,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.014396885907883,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,6.203685410797693e-05,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.004258765741364,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,5.316026373670286e-05,Poor
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,0.0001373323647618,Poor
catA_12,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_11,0.1415920538016666,Standar
catA_15,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_4,0.2379797013879566,Good
catA_5,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.1983483597242215,Standar
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,5.980542960710813e-05,Poor
catA_18,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0169681642548677,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.1059940254561558,Standar
catA_19,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_13,0.3797236222155449,Good
catA_16,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_2,5.316026373670286e-05,Poor
catA_14,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0302295628456701,Poor
catA_0,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_5,0.0093499412187776,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0196524888249109,Poor
catA_13,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_0,0.0065934995075384,Poor
catA_1,75808.375,0.0,26.0,0.0,0.0,9.0,20.0,unit_6,0.0009899389016939,Poor
